date,location,people_fully_vaccinated
2021-07-29,Switzerland,4161000.0
2021-07-30,Switzerland,4180068.0
2021-07-31,Switzerland,4186854.0
2021-08-01,Switzerland,4187995.0
2021-08-02,Switzerland,4201802.0
2021-08-03,Switzerland,4219148.0
2021-08-04,Switzerland,4232475.0
2021-08-05,Switzerland,4247177.0
2021-08-06,Switzerland,4263376.0
2021-08-07,Switzerland,4268330.0
2021-08-08,Switzerland,4268916.0
2021-08-09,Switzerland,4281292.0
2021-08-10,Switzerland,4293576.0
2021-08-11,Switzerland,4306321.0
2021-08-12,Switzerland,4319334.0
2021-08-13,Switzerland,4333505.0
2021-08-14,Switzerland,4337969.0
2021-08-15,Switzerland,4338236.0
2021-08-16,Switzerland,4350014.0
2021-08-17,Switzerland,4362116.0
2021-08-18,Switzerland,4375519.0
2021-08-19,Switzerland,4387142.0
2021-08-20,Switzerland,4402114.0
2021-08-21,Switzerland,4406523.0
2021-08-22,Switzerland,4406934.0
2021-08-23,Switzerland,4417400.0
2021-08-24,Switzerland,4428508.0
2021-08-25,Switzerland,4440904.0
2021-08-26,Switzerland,4452515.0
2021-08-27,Switzerland,4466353.0
2021-08-28,Switzerland,4471700.0
2021-08-29,Switzerland,4472066.0
2021-08-30,Switzerland,4479615.0
2021-08-31,Switzerland,4487865.0
2021-09-01,Switzerland,4498025.0
2021-09-02,Switzerland,4507227.0
2021-09-03,Switzerland,4517858.0
2021-09-04,Switzerland,4522432.0
2021-09-05,Switzerland,4522690.0
2021-09-06,Switzerland,4530229.0
2021-09-07,Switzerland,4539088.0
2021-09-08,Switzerland,4549605.0
2021-09-09,Switzerland,4559034.0
2021-09-10,Switzerland,4572487.0
2021-09-11,Switzerland,4578545.0
2021-09-12,Switzerland,4578953.0
2021-09-13,Switzerland,4587493.0
2021-09-14,Switzerland,4597316.0
2021-09-15,Switzerland,4609787.0
2021-09-16,Switzerland,4622422.0
2021-09-17,Switzerland,4638509.0
2021-09-18,Switzerland,4646279.0
2021-09-19,Switzerland,4646686.0
2021-09-20,Switzerland,4656836.0
2021-09-21,Switzerland,4668024.0
2021-09-22,Switzerland,4681119.0
2021-09-23,Switzerland,4695610.0
2021-09-24,Switzerland,4713779.0
2021-09-25,Switzerland,4725364.0
2021-09-26,Switzerland,4726409.0
2021-01-13,Turkey,4726409.0
2021-01-14,Turkey,4726409.0
2021-01-15,Turkey,4726409.0
2021-01-16,Turkey,4726409.0
2021-01-17,Turkey,4726409.0
2021-01-18,Turkey,4726409.0
2021-01-19,Turkey,4726409.0
2021-01-20,Turkey,4726409.0
2021-01-21,Turkey,4726409.0
2021-01-22,Turkey,4726409.0
2021-01-23,Turkey,4726409.0
2021-01-24,Turkey,4726409.0
2021-01-25,Turkey,4726409.0
2021-01-26,Turkey,4726409.0
2021-01-27,Turkey,4726409.0
2021-01-28,Turkey,4726409.0
2021-01-29,Turkey,4726409.0
2021-01-30,Turkey,4726409.0
2021-01-31,Turkey,4726409.0
2021-02-01,Turkey,4726409.0
2021-02-02,Turkey,4726409.0
2021-02-03,Turkey,4726409.0
2021-02-04,Turkey,4726409.0
2021-02-05,Turkey,4726409.0
2021-02-06,Turkey,4726409.0
2021-02-07,Turkey,4726409.0
2021-02-08,Turkey,4726409.0
2021-02-09,Turkey,4726409.0
2021-02-10,Turkey,4726409.0
2021-02-11,Turkey,4726409.0
2021-02-12,Turkey,336532.0
2021-02-13,Turkey,456891.0
2021-02-14,Turkey,488937.0
2021-02-15,Turkey,573879.0
2021-02-16,Turkey,646162.0
2021-02-17,Turkey,746170.0
2021-02-18,Turkey,867116.0
2021-02-19,Turkey,976716.0
2021-02-20,Turkey,1030416.0
2021-02-21,Turkey,1053837.0
2021-02-22,Turkey,1098831.0
2021-02-23,Turkey,1182976.0
2021-02-24,Turkey,1267285.0
2021-02-25,Turkey,1397487.0
2021-02-26,Turkey,1553658.0
2021-02-27,Turkey,1660133.0
2021-02-28,Turkey,1677952.0
2021-03-01,Turkey,1799160.0
2021-03-02,Turkey,1949918.0
2021-03-03,Turkey,2077031.0
2021-03-04,Turkey,2206502.0
2021-03-05,Turkey,2309952.0
2021-03-06,Turkey,2373684.0
2021-03-07,Turkey,2392405.0
2021-03-08,Turkey,2436957.0
2021-03-09,Turkey,2546475.0
2021-03-10,Turkey,2614803.0
2021-03-11,Turkey,2694656.0
2021-03-12,Turkey,2883712.0
2021-03-13,Turkey,3035740.0
2021-03-14,Turkey,3099300.0
2021-03-15,Turkey,3349666.0
2021-03-16,Turkey,3747976.0
2021-03-17,Turkey,4165023.0
2021-03-18,Turkey,4439972.0
2021-03-19,Turkey,4836843.0
2021-03-20,Turkey,5013676.0
2021-03-21,Turkey,5040024.0
2021-03-22,Turkey,5220163.0
2021-03-23,Turkey,5497482.0
2021-03-24,Turkey,5836824.0
2021-03-25,Turkey,6064254.0
2021-03-26,Turkey,6295693.0
2021-03-27,Turkey,6435535.0
2021-03-28,Turkey,6435535.0
2021-03-29,Turkey,6578388.0
2021-03-30,Turkey,6687094.0
2021-03-31,Turkey,6840333.0
2021-04-01,Turkey,6942183.0
2021-04-02,Turkey,7003424.0
2021-04-03,Turkey,7124023.0
2021-04-04,Turkey,7136424.0
2021-04-05,Turkey,7197068.0
2021-04-06,Turkey,7279637.0
2021-04-07,Turkey,7345498.0
2021-04-08,Turkey,7462746.0
2021-04-09,Turkey,7542933.0
2021-04-10,Turkey,7579623.0
2021-04-11,Turkey,7587364.0
2021-04-12,Turkey,7620131.0
2021-04-13,Turkey,7674352.0
2021-04-14,Turkey,7716384.0
2021-04-15,Turkey,7737134.0
2021-04-16,Turkey,7773371.0
2021-04-17,Turkey,7785631.0
2021-04-18,Turkey,7787785.0
2021-04-19,Turkey,7815143.0
2021-04-20,Turkey,7856647.0
2021-04-21,Turkey,7887103.0
2021-04-22,Turkey,7932297.0
2021-04-23,Turkey,7946945.0
2021-04-24,Turkey,7954030.0
2021-04-25,Turkey,7958979.0
2021-04-26,Turkey,8107078.0
2021-04-27,Turkey,8295424.0
2021-04-28,Turkey,8619993.0
2021-04-29,Turkey,8921774.0
2021-04-30,Turkey,9104637.0
2021-05-01,Turkey,9146939.0
2021-05-02,Turkey,9206329.0
2021-05-03,Turkey,9360609.0
2021-05-04,Turkey,9596952.0
2021-05-05,Turkey,9839869.0
2021-05-06,Turkey,10076124.0
2021-05-07,Turkey,10214163.0
2021-05-08,Turkey,10307829.0
2021-05-09,Turkey,10332793.0
2021-05-10,Turkey,10399911.0
2021-05-11,Turkey,10518123.0
2021-05-12,Turkey,10637602.0
2021-05-13,Turkey,10669750.0
2021-05-14,Turkey,10747682.0
2021-05-15,Turkey,10792375.0
2021-05-16,Turkey,10825003.0
2021-05-17,Turkey,10963952.0
2021-05-18,Turkey,11334344.0
2021-05-19,Turkey,11455389.0
2021-05-20,Turkey,11572097.0
2021-05-21,Turkey,11873853.0
2021-05-22,Turkey,11899188.0
2021-05-23,Turkey,12002892.0
2021-05-24,Turkey,12045647.0
2021-05-25,Turkey,12142752.0
2021-05-26,Turkey,12190879.0
2021-05-27,Turkey,12228353.0
2021-05-28,Turkey,12277313.0
2021-05-29,Turkey,12303813.0
2021-05-30,Turkey,12409186.0
2021-05-31,Turkey,12542712.0
2021-06-01,Turkey,12635505.0
2021-06-02,Turkey,12732685.0
2021-06-03,Turkey,12894458.0
2021-06-04,Turkey,12971620.0
2021-06-05,Turkey,13060357.0
2021-06-06,Turkey,13157483.0
2021-06-07,Turkey,13258481.0
2021-06-08,Turkey,13350452.0
2021-06-09,Turkey,13448541.0
2021-06-10,Turkey,13540335.0
2021-06-11,Turkey,13603734.0
2021-06-12,Turkey,13666980.0
2021-06-13,Turkey,13733999.0
2021-06-14,Turkey,13814849.0
2021-06-15,Turkey,13973218.0
2021-06-16,Turkey,14085021.0
2021-06-17,Turkey,14220255.0
2021-06-18,Turkey,14317739.0
2021-06-19,Turkey,14370178.0
2021-06-20,Turkey,14490130.0
2021-06-21,Turkey,14576943.0
2021-06-22,Turkey,14617958.0
2021-06-23,Turkey,14683436.0
2021-06-24,Turkey,14741669.0
2021-06-25,Turkey,14795011.0
2021-06-26,Turkey,14845875.0
2021-06-27,Turkey,14915727.0
2021-06-28,Turkey,15004315.0
2021-06-29,Turkey,15056647.0
2021-06-30,Turkey,15217656.0
2021-07-01,Turkey,15336829.0
2021-07-02,Turkey,15522900.0
2021-07-03,Turkey,15625651.0
2021-07-04,Turkey,15779136.0
2021-07-05,Turkey,15962069.0
2021-07-06,Turkey,16140197.0
2021-07-07,Turkey,16347747.0
2021-07-08,Turkey,16639474.0
2021-07-09,Turkey,16893992.0
2021-07-10,Turkey,17070834.0
2021-07-11,Turkey,17350100.0
2021-07-12,Turkey,17808050.0
2021-07-13,Turkey,18356412.0
2021-07-14,Turkey,19018721.0
2021-07-15,Turkey,20013130.0
2021-07-16,Turkey,20139223.0
2021-07-17,Turkey,20552887.0
2021-07-18,Turkey,20832201.0
2021-07-19,Turkey,21162757.0
2021-07-20,Turkey,21217144.0
2021-07-21,Turkey,21598476.0
2021-07-22,Turkey,22097661.0
2021-07-23,Turkey,22267239.0
2021-07-24,Turkey,22597613.0
2021-07-25,Turkey,23273023.0
2021-07-26,Turkey,24108507.0
2021-07-27,Turkey,24830627.0
2021-07-28,Turkey,25566171.0
2021-07-29,Turkey,26437993.0
2021-07-30,Turkey,27133225.0
2021-07-31,Turkey,27355633.0
2021-08-01,Turkey,27472822.0
2021-08-02,Turkey,27655792.0
2021-08-03,Turkey,27831923.0
2021-08-04,Turkey,27834147.0
2021-08-05,Turkey,27921501.0
2021-08-06,Turkey,28250858.0
2021-08-07,Turkey,28572955.0
2021-08-08,Turkey,28777993.0
2021-08-09,Turkey,29098283.0
2021-08-10,Turkey,30045631.0
2021-08-11,Turkey,30819342.0
2021-08-12,Turkey,31782995.0
2021-08-13,Turkey,32095253.0
2021-08-14,Turkey,32546912.0
2021-08-15,Turkey,32807818.0
2021-08-16,Turkey,33140399.0
2021-08-17,Turkey,33557585.0
2021-08-18,Turkey,34128107.0
2021-08-19,Turkey,34446015.0
2021-08-20,Turkey,34791602.0
2021-08-21,Turkey,34963740.0
2021-08-22,Turkey,35099244.0
2021-08-23,Turkey,35408683.0
2021-08-24,Turkey,35672814.0
2021-08-25,Turkey,35908553.0
2021-08-26,Turkey,36145891.0
2021-08-27,Turkey,36388775.0
2021-08-28,Turkey,36521647.0
2021-08-29,Turkey,36636290.0
2021-08-30,Turkey,36765581.0
2021-08-31,Turkey,37089601.0
2021-09-01,Turkey,37368108.0
2021-09-02,Turkey,37645172.0
2021-09-03,Turkey,37976800.0
2021-09-04,Turkey,38141442.0
2021-09-05,Turkey,38288329.0
2021-09-06,Turkey,38628745.0
2021-09-07,Turkey,38978541.0
2021-09-08,Turkey,39298396.0
2021-09-09,Turkey,39599848.0
2021-09-10,Turkey,39963236.0
2021-09-11,Turkey,40158373.0
2021-09-12,Turkey,40305712.0
2021-09-13,Turkey,40635924.0
2021-09-14,Turkey,40921431.0
2021-09-15,Turkey,41182546.0
2021-09-16,Turkey,41435326.0
2021-09-17,Turkey,41739242.0
2021-09-18,Turkey,41902917.0
2021-09-19,Turkey,42024517.0
2021-09-20,Turkey,42286431.0
2021-09-21,Turkey,42536503.0
2021-09-22,Turkey,42774152.0
2021-09-23,Turkey,43002194.0
2021-09-24,Turkey,43285677.0
2021-09-25,Turkey,43439793.0
2021-09-26,Turkey,43560247.0
2020-12-13,United Kingdom,43560247.0
2020-12-14,United Kingdom,43560247.0
2020-12-15,United Kingdom,43560247.0
2020-12-16,United Kingdom,43560247.0
2020-12-17,United Kingdom,43560247.0
2020-12-18,United Kingdom,43560247.0
2020-12-19,United Kingdom,43560247.0
2020-12-20,United Kingdom,43560247.0
2020-12-21,United Kingdom,43560247.0
2020-12-22,United Kingdom,43560247.0
2020-12-23,United Kingdom,43560247.0
2020-12-24,United Kingdom,43560247.0
2020-12-25,United Kingdom,43560247.0
2020-12-26,United Kingdom,43560247.0
2020-12-27,United Kingdom,43560247.0
2020-12-28,United Kingdom,43560247.0
2020-12-29,United Kingdom,43560247.0
2020-12-30,United Kingdom,43560247.0
2020-12-31,United Kingdom,43560247.0
2021-01-01,United Kingdom,43560247.0
2021-01-02,United Kingdom,43560247.0
2021-01-03,United Kingdom,43560247.0
2021-01-04,United Kingdom,43560247.0
2021-01-05,United Kingdom,43560247.0
2021-01-06,United Kingdom,43560247.0
2021-01-07,United Kingdom,43560247.0
2021-01-08,United Kingdom,43560247.0
2021-01-09,United Kingdom,43560247.0
2021-01-10,United Kingdom,391399.0
2021-01-11,United Kingdom,412167.0
2021-01-12,United Kingdom,428232.0
2021-01-13,United Kingdom,437977.0
2021-01-14,United Kingdom,443234.0
2021-01-15,United Kingdom,447442.0
2021-01-16,United Kingdom,450062.0
2021-01-17,United Kingdom,452301.0
2021-01-18,United Kingdom,456866.0
2021-01-19,United Kingdom,460625.0
2021-01-20,United Kingdom,464036.0
2021-01-21,United Kingdom,466796.0
2021-01-22,United Kingdom,468617.0
2021-01-23,United Kingdom,469660.0
2021-01-24,United Kingdom,470478.0
2021-01-25,United Kingdom,472446.0
2021-01-26,United Kingdom,474156.0
2021-01-27,United Kingdom,476485.0
2021-01-28,United Kingdom,478254.0
2021-01-29,United Kingdom,480432.0
2021-01-30,United Kingdom,491053.0
2021-01-31,United Kingdom,494209.0
2021-02-01,United Kingdom,496796.0
2021-02-02,United Kingdom,498962.0
2021-02-03,United Kingdom,501957.0
2021-02-04,United Kingdom,505993.0
2021-02-05,United Kingdom,510057.0
2021-02-06,United Kingdom,511719.0
2021-02-07,United Kingdom,512581.0
2021-02-08,United Kingdom,516392.0
2021-02-09,United Kingdom,519553.0
2021-02-10,United Kingdom,524447.0
2021-02-11,United Kingdom,530094.0
2021-02-12,United Kingdom,534869.0
2021-02-13,United Kingdom,537715.0
2021-02-14,United Kingdom,539630.0
2021-02-15,United Kingdom,546165.0
2021-02-16,United Kingdom,558577.0
2021-02-17,United Kingdom,573724.0
2021-02-18,United Kingdom,589591.0
2021-02-19,United Kingdom,604885.0
2021-02-20,United Kingdom,615148.0
2021-02-21,United Kingdom,624325.0
2021-02-22,United Kingdom,642788.0
2021-02-23,United Kingdom,669105.0
2021-02-24,United Kingdom,700718.0
2021-02-25,United Kingdom,736037.0
2021-02-26,United Kingdom,768810.0
2021-02-27,United Kingdom,796132.0
2021-02-28,United Kingdom,815816.0
2021-03-01,United Kingdom,844098.0
2021-03-02,United Kingdom,895412.0
2021-03-03,United Kingdom,963862.0
2021-03-04,United Kingdom,1034068.0
2021-03-05,United Kingdom,1090840.0
2021-03-06,United Kingdom,1122402.0
2021-03-07,United Kingdom,1142643.0
2021-03-08,United Kingdom,1181431.0
2021-03-09,United Kingdom,1254353.0
2021-03-10,United Kingdom,1351515.0
2021-03-11,United Kingdom,1445078.0
2021-03-12,United Kingdom,1532754.0
2021-03-13,United Kingdom,1584909.0
2021-03-14,United Kingdom,1610280.0
2021-03-15,United Kingdom,1663646.0
2021-03-16,United Kingdom,1759445.0
2021-03-17,United Kingdom,1879054.0
2021-03-18,United Kingdom,2011070.0
2021-03-19,United Kingdom,2136795.0
2021-03-20,United Kingdom,2228772.0
2021-03-21,United Kingdom,2281384.0
2021-03-22,United Kingdom,2363684.0
2021-03-23,United Kingdom,2532839.0
2021-03-24,United Kingdom,2775481.0
2021-03-25,United Kingdom,3009863.0
2021-03-26,United Kingdom,3293517.0
2021-03-27,United Kingdom,3532378.0
2021-03-28,United Kingdom,3679972.0
2021-03-29,United Kingdom,3848202.0
2021-03-30,United Kingdom,4125884.0
2021-03-31,United Kingdom,4513458.0
2021-04-01,United Kingdom,4958874.0
2021-04-02,United Kingdom,5205505.0
2021-04-03,United Kingdom,5384418.0
2021-04-04,United Kingdom,5432126.0
2021-04-05,United Kingdom,5496716.0
2021-04-06,United Kingdom,5683509.0
2021-04-07,United Kingdom,6091905.0
2021-04-08,United Kingdom,6541174.0
2021-04-09,United Kingdom,6991310.0
2021-04-10,United Kingdom,7466540.0
2021-04-11,United Kingdom,7656205.0
2021-04-12,United Kingdom,7857396.0
2021-04-13,United Kingdom,8170081.0
2021-04-14,United Kingdom,8513864.0
2021-04-15,United Kingdom,8931547.0
2021-04-16,United Kingdom,9431211.0
2021-04-17,United Kingdom,9930846.0
2021-04-18,United Kingdom,10152039.0
2021-04-19,United Kingdom,10425790.0
2021-04-20,United Kingdom,10775817.0
2021-04-21,United Kingdom,11192601.0
2021-04-22,United Kingdom,11623671.0
2021-04-23,United Kingdom,12088686.0
2021-04-24,United Kingdom,12636322.0
2021-04-25,United Kingdom,12897123.0
2021-04-26,United Kingdom,13201811.0
2021-04-27,United Kingdom,13581076.0
2021-04-28,United Kingdom,14043961.0
2021-04-29,United Kingdom,14535528.0
2021-04-30,United Kingdom,14957313.0
2021-05-01,United Kingdom,15329617.0
2021-05-02,United Kingdom,15502508.0
2021-05-03,United Kingdom,15630007.0
2021-05-04,United Kingdom,15887493.0
2021-05-05,United Kingdom,16291719.0
2021-05-06,United Kingdom,16764720.0
2021-05-07,United Kingdom,17230542.0
2021-05-08,United Kingdom,17669379.0
2021-05-09,United Kingdom,17856550.0
2021-05-10,United Kingdom,18088385.0
2021-05-11,United Kingdom,18438532.0
2021-05-12,United Kingdom,18890969.0
2021-05-13,United Kingdom,19319010.0
2021-05-14,United Kingdom,19712412.0
2021-05-15,United Kingdom,20103658.0
2021-05-16,United Kingdom,20287403.0
2021-05-17,United Kingdom,20546452.0
2021-05-18,United Kingdom,20870453.0
2021-05-19,United Kingdom,21239471.0
2021-05-20,United Kingdom,21659783.0
2021-05-21,United Kingdom,22086466.0
2021-05-22,United Kingdom,22643417.0
2021-05-23,United Kingdom,22895556.0
2021-05-24,United Kingdom,23228511.0
2021-05-25,United Kingdom,23616498.0
2021-05-26,United Kingdom,24043956.0
2021-05-27,United Kingdom,24478052.0
2021-05-28,United Kingdom,24914003.0
2021-05-29,United Kingdom,25332851.0
2021-05-30,United Kingdom,25539173.0
2021-05-31,United Kingdom,25734719.0
2021-06-01,United Kingdom,26073284.0
2021-06-02,United Kingdom,26422303.0
2021-06-03,United Kingdom,26799944.0
2021-06-04,United Kingdom,27187975.0
2021-06-05,United Kingdom,27661353.0
2021-06-06,United Kingdom,27921294.0
2021-06-07,United Kingdom,28227362.0
2021-06-08,United Kingdom,28540844.0
2021-06-09,United Kingdom,28857102.0
2021-06-10,United Kingdom,29165140.0
2021-06-11,United Kingdom,29472332.0
2021-06-12,United Kingdom,29792658.0
2021-06-13,United Kingdom,29973779.0
2021-06-14,United Kingdom,30209707.0
2021-06-15,United Kingdom,30440373.0
2021-06-16,United Kingdom,30675207.0
2021-06-17,United Kingdom,30898467.0
2021-06-18,United Kingdom,31104144.0
2021-06-19,United Kingdom,31340507.0
2021-06-20,United Kingdom,31449915.0
2021-06-21,United Kingdom,31489240.0
2021-06-22,United Kingdom,31740115.0
2021-06-23,United Kingdom,31908103.0
2021-06-24,United Kingdom,32085916.0
2021-06-25,United Kingdom,32260686.0
2021-06-26,United Kingdom,32460191.0
2021-06-27,United Kingdom,32583746.0
2021-06-28,United Kingdom,32721762.0
2021-06-29,United Kingdom,32872450.0
2021-06-30,United Kingdom,33048199.0
2021-07-01,United Kingdom,33241265.0
2021-07-02,United Kingdom,33418743.0
2021-07-03,United Kingdom,33614952.0
2021-07-04,United Kingdom,33726362.0
2021-07-05,United Kingdom,33874176.0
2021-07-06,United Kingdom,34027302.0
2021-07-07,United Kingdom,34198779.0
2021-07-08,United Kingdom,34374246.0
2021-07-09,United Kingdom,34553065.0
2021-07-10,United Kingdom,34764511.0
2021-07-11,United Kingdom,34872131.0
2021-07-12,United Kingdom,34997491.0
2021-07-13,United Kingdom,35155767.0
2021-07-14,United Kingdom,35341428.0
2021-07-15,United Kingdom,35543321.0
2021-07-16,United Kingdom,35745635.0
2021-07-17,United Kingdom,35970849.0
2021-07-18,United Kingdom,36099727.0
2021-07-19,United Kingdom,36243287.0
2021-07-20,United Kingdom,36404566.0
2021-07-21,United Kingdom,36587904.0
2021-07-22,United Kingdom,36776201.0
2021-07-23,United Kingdom,36965542.0
2021-07-24,United Kingdom,37169428.0
2021-07-25,United Kingdom,37287384.0
2021-07-26,United Kingdom,37436320.0
2021-07-27,United Kingdom,37587970.0
2021-07-28,United Kingdom,37759143.0
2021-07-29,United Kingdom,37939061.0
2021-07-30,United Kingdom,38110157.0
2021-07-31,United Kingdom,38322171.0
2021-08-01,United Kingdom,38440215.0
2021-08-02,United Kingdom,38566407.0
2021-08-03,United Kingdom,38709168.0
2021-08-04,United Kingdom,38874837.0
2021-08-05,United Kingdom,39047529.0
2021-08-06,United Kingdom,39215885.0
2021-08-07,United Kingdom,39429468.0
2021-08-08,United Kingdom,39551538.0
2021-08-09,United Kingdom,39688566.0
2021-08-10,United Kingdom,39839709.0
2021-08-11,United Kingdom,40013470.0
2021-08-12,United Kingdom,40206029.0
2021-08-13,United Kingdom,40377614.0
2021-08-14,United Kingdom,40577198.0
2021-08-15,United Kingdom,40703581.0
2021-08-16,United Kingdom,40841971.0
2021-08-17,United Kingdom,40987846.0
2021-08-18,United Kingdom,41157069.0
2021-08-19,United Kingdom,41332128.0
2021-08-20,United Kingdom,41499520.0
2021-08-21,United Kingdom,41694401.0
2021-08-22,United Kingdom,41810753.0
2021-08-23,United Kingdom,41942036.0
2021-08-24,United Kingdom,42072712.0
2021-08-25,United Kingdom,42234417.0
2021-08-26,United Kingdom,42379353.0
2021-08-27,United Kingdom,42510809.0
2021-08-28,United Kingdom,42644497.0
2021-08-29,United Kingdom,42723937.0
2021-08-30,United Kingdom,42790585.0
2021-08-31,United Kingdom,42909987.0
2021-09-01,United Kingdom,43023372.0
2021-09-02,United Kingdom,43142747.0
2021-09-03,United Kingdom,43253337.0
2021-09-04,United Kingdom,43381890.0
2021-09-05,United Kingdom,43455083.0
2021-09-06,United Kingdom,43535098.0
2021-09-07,United Kingdom,43620946.0
2021-09-08,United Kingdom,43708906.0
2021-09-09,United Kingdom,43805608.0
2021-09-10,United Kingdom,43897419.0
2021-09-11,United Kingdom,43995478.0
2021-09-12,United Kingdom,44048093.0
2021-09-13,United Kingdom,44108746.0
2021-09-14,United Kingdom,44170373.0
2021-09-15,United Kingdom,44234077.0
2021-09-16,United Kingdom,44298076.0
2021-09-17,United Kingdom,44358523.0
2021-09-18,United Kingdom,44430990.0
2021-09-19,United Kingdom,44466121.0
2021-09-20,United Kingdom,44512572.0
2021-09-21,United Kingdom,44556005.0
2021-09-22,United Kingdom,44556005.0
2021-09-23,United Kingdom,44649155.0
2021-09-24,United Kingdom,44692956.0
2021-09-25,United Kingdom,44739473.0
2020-12-20,United States,44739473.0
2020-12-21,United States,44739473.0
2020-12-22,United States,44739473.0
2020-12-23,United States,44739473.0
2020-12-24,United States,44739473.0
2020-12-25,United States,44739473.0
2020-12-26,United States,44739473.0
2020-12-27,United States,44739473.0
2020-12-28,United States,44739473.0
2020-12-29,United States,44739473.0
2020-12-30,United States,44739473.0
2020-12-31,United States,44739473.0
2021-01-01,United States,44739473.0
2021-01-02,United States,44739473.0
2021-01-03,United States,44739473.0
2021-01-04,United States,44739473.0
2021-01-05,United States,44739473.0
2021-01-06,United States,44739473.0
2021-01-07,United States,44739473.0
2021-01-08,United States,44739473.0
2021-01-09,United States,44739473.0
2021-01-10,United States,44739473.0
2021-01-11,United States,44739473.0
2021-01-12,United States,44739473.0
2021-01-13,United States,44739473.0
2021-01-14,United States,1342086.0
2021-01-15,United States,1610524.0
2021-01-16,United States,1610524.0
2021-01-17,United States,1610524.0
2021-01-18,United States,1610524.0
2021-01-19,United States,2023124.0
2021-01-20,United States,2161419.0
2021-01-21,United States,2394961.0
2021-01-22,United States,2756953.0
2021-01-23,United States,3027865.0
2021-01-24,United States,3216836.0
2021-01-25,United States,3346390.0
2021-01-26,United States,3481921.0
2021-01-27,United States,3801053.0
2021-01-28,United States,4263056.0
2021-01-29,United States,4780888.0
2021-01-30,United States,5259693.0
2021-01-31,United States,5657142.0
2021-02-01,United States,5927847.0
2021-02-02,United States,6064792.0
2021-02-03,United States,6436931.0
2021-02-04,United States,6926050.0
2021-02-05,United States,7503864.0
2021-02-06,United States,8317180.0
2021-02-07,United States,9147185.0
2021-02-08,United States,9518015.0
2021-02-09,United States,9840429.0
2021-02-10,United States,10469514.0
2021-02-11,United States,11188782.0
2021-02-12,United States,12085830.0
2021-02-13,United States,13082172.0
2021-02-14,United States,14077440.0
2021-02-15,United States,14077440.0
2021-02-16,United States,15015434.0
2021-02-17,United States,15471536.0
2021-02-18,United States,16162358.0
2021-02-19,United States,17039118.0
2021-02-20,United States,17895667.0
2021-02-21,United States,18865319.0
2021-02-22,United States,19438495.0
2021-02-23,United States,19882544.0
2021-02-24,United States,20607261.0
2021-02-25,United States,21555117.0
